dataset,sample_id,service,locale,duration_s,reference,hypothesis,wer,sentence_error,ins,del,sub,ref_len,first_latency_ms,lbl_ms,upl_ms,upl_self_ms,upl_anchor,speech_start_s,speech_end_s,boundary_fix_action,first_word_start_s,last_word_end_s,vad_truncated_s,error
es-ES_JT3,1l_es-ES_female-JT3/062.Enciende la advertencia de colisión trasera.wav,fast_mai_1,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,4744.2,443.8,974.3,475.3,realtime,1.21,3.77,none,,,4.27,
es-ES_JT3,1l_es-ES_female-JT3/062.Enciende la advertencia de colisión trasera.wav,fast_llm,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,4809.5,509.2,1039.6,1019.6,realtime,1.21,3.77,none,,,4.27,
es-ES_JT3,1l_es-ES_female-JT3/062.Enciende la advertencia de colisión trasera.wav,fast_default,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,4889.6,589.4,1119.7,1009.7,realtime,1.21,3.77,none,,,4.27,
es-ES_JT3,1l_es-ES_female-JT3/062.Enciende la advertencia de colisión trasera.wav,whisper_v3,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,4978.6,678.3,1208.7,1098.7,realtime,1.21,3.77,none,,,4.27,
es-ES_JT3,1l_es-ES_male-JT3/042.Enciende los faros inteligentes.wav,realtime,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,1286.6,-124.7,695.6,695.6,realtime,1.28,3.28,none,1.28,3.28,,
es-ES_JT3,1l_es-ES_male-JT3/042.Enciende los faros inteligentes.wav,realtime_refine,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,1296.6,218.3,908.4,908.4,realtime,1.28,3.28,none,1.25,3.41,,
es-ES_JT3,1l_es-ES_male-JT3/042.Enciende los faros inteligentes.wav,fast_llm,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,4276.9,477.3,997.4,1047.4,realtime,1.28,3.28,none,,,3.78,
es-ES_JT3,1l_es-ES_male-JT3/042.Enciende los faros inteligentes.wav,fast_mai_1,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,4275.0,474.8,995.3,495.3,realtime,1.28,3.28,none,,,3.78,
es-ES_JT3,1l_es-ES_male-JT3/042.Enciende los faros inteligentes.wav,fast_default,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,4373.8,573.7,1093.9,973.9,realtime,1.28,3.28,none,,,3.78,
es-ES_JT3,1l_es-ES_male-JT3/042.Enciende los faros inteligentes.wav,whisper_v3,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,4392.8,592.4,1112.9,992.9,realtime,1.28,3.28,none,,,3.78,
es-ES_JT3,1r_es-ES_female-JT3/148.Ignora la llamada.wav,realtime,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,1253.4,-325.2,565.2,565.2,realtime,1.09,2.21,none,1.09,2.21,,
es-ES_JT3,1r_es-ES_female-JT3/148.Ignora la llamada.wav,realtime_refine,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,1226.9,114.6,844.8,844.8,realtime,1.09,2.21,none,1.13,2.37,,
es-ES_JT3,1r_es-ES_female-JT3/148.Ignora la llamada.wav,fast_mai_1,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,3253.7,453.6,1043.8,543.8,realtime,1.09,2.21,none,,,2.71,
es-ES_JT3,1r_es-ES_female-JT3/148.Ignora la llamada.wav,fast_llm,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,3246.3,446.2,1036.3,976.3,realtime,1.09,2.21,none,,,2.71,
es-ES_JT3,1r_es-ES_female-JT3/148.Ignora la llamada.wav,fast_default,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,3363.0,562.9,1153.0,1003.0,realtime,1.09,2.21,none,,,2.71,
es-ES_JT3,1r_es-ES_female-JT3/148.Ignora la llamada.wav,whisper_v3,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,3370.1,569.8,1160.1,1010.1,realtime,1.09,2.21,none,,,2.71,
es-ES_JT3,1r_es-ES_male-JT3/027.Inclina el respaldo hacia adelante un poco.wav,realtime,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,1340.9,-31.2,609.0,609.0,realtime,1.22,3.86,none,1.22,3.86,,
es-ES_JT3,1r_es-ES_male-JT3/027.Inclina el respaldo hacia adelante un poco.wav,realtime_refine,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,1399.1,431.1,1051.7,1051.7,realtime,1.22,3.86,none,1.16,3.88,,
es-ES_JT3,1r_es-ES_male-JT3/027.Inclina el respaldo hacia adelante un poco.wav,fast_llm,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,4873.0,472.9,1013.0,1003.0,realtime,1.22,3.86,none,,,4.36,
es-ES_JT3,1r_es-ES_male-JT3/027.Inclina el respaldo hacia adelante un poco.wav,whisper_v3,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,5012.7,611.8,1152.8,1092.8,realtime,1.22,3.86,none,,,4.36,
es-ES_JT3,1r_es-ES_male-JT3/027.Inclina el respaldo hacia adelante un poco.wav,fast_default,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,5037.3,636.7,1177.2,1117.2,realtime,1.22,3.86,none,,,4.36,
es-ES_JT3,1r_es-ES_male-JT3/027.Inclina el respaldo hacia adelante un poco.wav,fast_mai_1,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,5062.6,662.1,1202.6,703.6,realtime,1.22,3.86,none,,,4.36,
es-ES_JT3,2r_es-ES_female-JT3/136.Pon 100.7 FM.wav,realtime,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,1290.4,-142.0,688.4,688.4,realtime,1.17,2.97,none,1.17,2.97,,
es-ES_JT3,2r_es-ES_female-JT3/136.Pon 100.7 FM.wav,realtime_refine,es-ES,3.77,Pon 100.7 FM,Pon 100.7 FM.,0.0,0,0,0,0,4,1303.8,227.6,1108.2,1108.2,realtime,1.17,2.97,none,1.16,2.92,,
es-ES_JT3,2r_es-ES_female-JT3/136.Pon 100.7 FM.wav,fast_mai_1,es-ES,3.77,Pon 100.7 FM,Pon 100.7 FM.,0.0,0,0,0,0,4,3987.0,487.3,1017.3,517.3,realtime,1.17,2.97,none,,,3.47,
es-ES_JT3,2r_es-ES_female-JT3/136.Pon 100.7 FM.wav,fast_llm,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,4017.7,517.7,1047.8,1027.8,realtime,1.17,2.97,none,,,3.47,
es-ES_JT3,2r_es-ES_female-JT3/136.Pon 100.7 FM.wav,fast_default,es-ES,3.77,Pon 100.7 FM,Pon 100.7 FM.,0.0,0,0,0,0,4,4077.1,576.8,1107.1,1117.1,realtime,1.17,2.97,none,,,3.47,
es-ES_JT3,2r_es-ES_female-JT3/136.Pon 100.7 FM.wav,whisper_v3,es-ES,3.77,Pon 100.7 FM,Pon 100.7 FM.,0.0,0,0,0,0,4,4110.5,610.3,1140.6,1150.6,realtime,1.17,2.97,none,,,3.47,
es-ES_JT3,1l_es-ES_female-JT3/055.Toma una foto.wav,realtime,es-ES,2.95,Toma una foto,,1.0,1,0,3,0,3,,,,,realtime,,,skip,,,,
es-ES_JT3,1l_es-ES_female-JT3/055.Toma una foto.wav,realtime_refine,es-ES,2.95,Toma una foto,Toca una foto.,0.3333,1,0,0,1,3,,78.6,928.8,928.8,realtime,,,skip,1.35,2.15,,
es-ES_JT3,1l_es-ES_female-JT3/055.Toma una foto.wav,fast_llm,es-ES,2.95,Toma una foto,Haz una foto.,0.3333,1,0,0,1,3,3429.0,428.8,1319.1,1319.1,self,,,skip,,,,
es-ES_JT3,1l_es-ES_female-JT3/055.Toma una foto.wav,fast_mai_1,es-ES,2.95,Toma una foto,Toma una foto.,0.0,0,0,0,0,3,3494.0,493.7,544.0,544.0,self,,,skip,,,,
es-ES_JT3,1l_es-ES_female-JT3/055.Toma una foto.wav,whisper_v3,es-ES,2.95,Toma una foto,A una foto.,0.3333,1,0,0,1,3,3603.0,603.0,1443.1,1443.1,self,,,skip,,,,
es-ES_JT3,1l_es-ES_female-JT3/055.Toma una foto.wav,fast_default,es-ES,2.95,Toma una foto,A una foto.,0.3333,1,0,0,1,3,3604.8,604.7,1444.9,1444.9,self,,,skip,,,,
es-ES_JT3,2r_es-ES_male-JT3/101.A casa.wav,realtime,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,1284.9,-114.1,676.2,676.2,realtime,1.07,1.91,none,1.07,1.91,,
es-ES_JT3,2r_es-ES_male-JT3/101.A casa.wav,realtime_refine,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,1260.9,244.0,924.2,924.2,realtime,1.07,1.91,none,1.1,2.02,,
es-ES_JT3,2r_es-ES_male-JT3/101.A casa.wav,fast_mai_1,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,2883.9,383.8,974.0,474.0,realtime,1.07,1.91,none,,,2.41,
es-ES_JT3,2r_es-ES_male-JT3/101.A casa.wav,fast_llm,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,2973.8,473.2,1063.8,1023.8,realtime,1.07,1.91,none,,,2.41,
es-ES_JT3,2r_es-ES_male-JT3/101.A casa.wav,fast_default,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,3069.6,569.3,1159.6,1029.6,realtime,1.07,1.91,none,,,2.41,
es-ES_JT3,2r_es-ES_male-JT3/101.A casa.wav,whisper_v3,es-ES,2.68,A casa,A casa.,0.0,0,0,0,0,2,3053.0,552.5,1143.0,1013.0,realtime,1.07,1.91,none,,,2.41,
es-ES_JT3,1r_es-ES_female-JT3/108.Ve a la página anterior.wav,realtime,es-ES,3.27,Ve a la página anterior,¿Ve a la página anterior?,0.0,0,0,0,0,5,1335.6,-219.8,630.3,630.3,realtime,1.13,2.45,none,1.13,2.45,,
es-ES_JT3,1r_es-ES_female-JT3/108.Ve a la página anterior.wav,realtime_refine,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,1306.3,238.8,899.0,899.0,realtime,1.13,2.45,none,1.16,2.64,,
es-ES_JT3,1r_es-ES_female-JT3/108.Ve a la página anterior.wav,fast_mai_1,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,3496.2,495.9,1046.3,546.3,realtime,1.13,2.45,none,,,2.95,
es-ES_JT3,1r_es-ES_female-JT3/108.Ve a la página anterior.wav,fast_llm,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,3514.2,513.9,1064.2,1004.2,realtime,1.13,2.45,none,,,2.95,
es-ES_JT3,1r_es-ES_female-JT3/108.Ve a la página anterior.wav,fast_default,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,3578.1,577.9,1128.2,978.2,realtime,1.13,2.45,none,,,2.95,
es-ES_JT3,1r_es-ES_female-JT3/108.Ve a la página anterior.wav,whisper_v3,es-ES,3.27,Ve a la página anterior,Ve a la página anterior.,0.0,0,0,0,0,5,3571.2,570.8,1121.2,971.2,realtime,1.13,2.45,none,,,2.95,
es-ES_JT3,2l_es-ES_male-JT3/111.Ve a la última página.wav,realtime,es-ES,3.5,Ve a la última página,¿Ve a la última página?,0.0,0,0,0,0,5,1553.6,-127.4,623.1,623.1,realtime,1.19,2.75,none,1.19,2.75,,
es-ES_JT3,2l_es-ES_male-JT3/111.Ve a la última página.wav,realtime_refine,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,1591.7,299.9,960.2,960.2,realtime,1.19,2.75,none,1.2,2.84,,
es-ES_JT3,2l_es-ES_male-JT3/111.Ve a la última página.wav,fast_llm,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,3748.0,447.7,998.1,918.1,realtime,1.19,2.75,none,,,3.25,
es-ES_JT3,2l_es-ES_male-JT3/111.Ve a la última página.wav,fast_mai_1,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,3737.4,437.0,987.5,487.5,realtime,1.19,2.75,none,,,3.25,
es-ES_JT3,2l_es-ES_male-JT3/111.Ve a la última página.wav,whisper_v3,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,3880.0,580.0,1130.1,1040.1,realtime,1.19,2.75,none,,,3.25,
es-ES_JT3,2l_es-ES_male-JT3/111.Ve a la última página.wav,fast_default,es-ES,3.5,Ve a la última página,Ve a la última página.,0.0,0,0,0,0,5,3903.9,603.8,1153.9,1063.9,realtime,1.19,2.75,none,,,3.25,
es-ES_JT3,1r_es-ES_male-JT3/002.Apaga el aire acondicionado de la primera fila.wav,realtime,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,1599.2,-40.1,630.5,630.5,realtime,1.15,4.03,none,1.15,4.03,,
es-ES_JT3,1r_es-ES_male-JT3/002.Apaga el aire acondicionado de la primera fila.wav,realtime_refine,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,1628.6,450.5,1030.9,1030.9,realtime,1.15,4.03,none,1.16,4.12,,
es-ES_JT3,1r_es-ES_male-JT3/002.Apaga el aire acondicionado de la primera fila.wav,fast_mai_1,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,5035.7,435.5,1005.7,505.7,realtime,1.15,4.03,none,,,4.53,
es-ES_JT3,1r_es-ES_male-JT3/002.Apaga el aire acondicionado de la primera fila.wav,fast_llm,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,5098.6,498.5,1068.7,1068.7,realtime,1.15,4.03,none,,,4.53,
es-ES_JT3,1r_es-ES_male-JT3/002.Apaga el aire acondicionado de la primera fila.wav,fast_default,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,5279.7,679.3,1249.6,1119.6,realtime,1.15,4.03,none,,,4.53,
es-ES_JT3,1r_es-ES_male-JT3/002.Apaga el aire acondicionado de la primera fila.wav,whisper_v3,es-ES,4.69,Apaga el aire acondicionado de la primera fila,Apaga el aire acondicionado de la primera fila.,0.0,0,0,0,0,8,5297.9,697.5,1268.0,1138.0,realtime,1.15,4.03,none,,,4.53,
es-ES_JT3,2r_es-ES_female-JT3/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,realtime,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,1321.7,-89.3,840.8,840.8,realtime,1.17,4.37,none,1.17,4.37,,
es-ES_JT3,2r_es-ES_female-JT3/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,realtime_refine,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,1329.3,248.3,1108.9,1108.9,realtime,1.17,4.37,none,1.16,4.44,,
es-ES_JT3,2r_es-ES_female-JT3/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,fast_llm,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,5411.1,510.9,1041.1,541.1,realtime,1.17,4.37,none,,,4.87,
es-ES_JT3,2r_es-ES_female-JT3/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,fast_default,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,5516.8,616.6,1146.9,1076.9,realtime,1.17,4.37,none,,,4.87,
es-ES_JT3,2r_es-ES_female-JT3/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,whisper_v3,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,5533.1,632.8,1163.2,1093.2,realtime,1.17,4.37,none,,,4.87,
es-ES_JT3,2r_es-ES_female-JT3/021.Ajusta la calefacción del asiento del conductor al nivel 3.wav,fast_mai_1,es-ES,5.27,Ajusta la calefacción del asiento del conductor al nivel 3,Ajusta la calefacción del asiento del conductor al nivel 3.,0.0,0,0,0,0,10,5613.6,713.2,1243.6,743.6,realtime,1.17,4.37,none,,,4.87,
es-ES_JT3,1r_es-ES_male-JT3/120.Añade Starbucks como punto de paso.wav,realtime,es-ES,4.14,Añade Starbucks como punto de paso,Habla de Starbucks como punto de paso.,0.3333,1,1,0,1,6,1617.5,-112.7,617.4,617.4,realtime,1.15,3.47,none,1.15,3.47,,
es-ES_JT3,1r_es-ES_male-JT3/120.Añade Starbucks como punto de paso.wav,realtime_refine,es-ES,4.14,Añade Starbucks como punto de paso,Hablar Starbucks como punto de paso.,0.1667,1,0,0,1,6,1621.7,379.1,1099.3,1099.3,realtime,1.15,3.47,none,1.16,3.48,,
es-ES_JT3,1r_es-ES_male-JT3/120.Añade Starbucks como punto de paso.wav,fast_mai_1,es-ES,4.14,Añade Starbucks como punto de paso,Hablar de Starbucks como punto de paso.,0.3333,1,1,0,1,6,4458.5,458.2,988.6,488.6,realtime,1.15,3.47,none,,,3.97,
es-ES_JT3,1r_es-ES_male-JT3/120.Añade Starbucks como punto de paso.wav,fast_llm,es-ES,4.14,Añade Starbucks como punto de paso,Hablar de Star Wars como punto de paso.,0.6667,1,2,0,2,6,4484.6,484.4,1014.7,1014.7,realtime,1.15,3.47,none,,,3.97,
es-ES_JT3,1r_es-ES_male-JT3/120.Añade Starbucks como punto de paso.wav,whisper_v3,es-ES,4.14,Añade Starbucks como punto de paso,Como punto de paso.,0.3333,1,0,2,0,6,4586.2,585.7,1116.3,1146.3,realtime,1.15,3.47,none,,,3.97,
es-ES_JT3,1r_es-ES_male-JT3/120.Añade Starbucks como punto de paso.wav,fast_default,es-ES,4.14,Añade Starbucks como punto de paso,Como punto de paso.,0.3333,1,0,2,0,6,4596.1,595.9,1126.1,1156.1,realtime,1.15,3.47,none,,,3.97,
es-ES_JT3,1l_es-ES_female-JT3/014.Activa la circulación externa.wav,realtime,es-ES,3.82,Activa la circulación externa,Cada circulación externa.,0.5,1,0,1,1,4,1269.6,-208.0,502.2,502.2,realtime,1.59,3.19,none,1.59,3.19,,
es-ES_JT3,1l_es-ES_female-JT3/014.Activa la circulación externa.wav,realtime_refine,es-ES,3.82,Activa la circulación externa,La circulación externa.,0.25,1,0,1,0,4,1347.7,316.9,907.1,907.1,realtime,1.59,3.19,none,1.55,3.31,,
es-ES_JT3,1l_es-ES_female-JT3/014.Activa la circulación externa.wav,fast_mai_1,es-ES,3.82,Activa la circulación externa,Activa la circulación externa.,0.0,0,0,0,0,4,4120.0,419.9,930.1,430.1,realtime,1.59,3.19,none,,,3.69,
es-ES_JT3,1l_es-ES_female-JT3/014.Activa la circulación externa.wav,fast_default,es-ES,3.82,Activa la circulación externa,La circulación externa.,0.25,1,0,1,0,4,4285.5,585.1,1095.5,965.5,realtime,1.59,3.19,none,,,3.69,
es-ES_JT3,1l_es-ES_female-JT3/014.Activa la circulación externa.wav,whisper_v3,es-ES,3.82,Activa la circulación externa,La circulación externa.,0.25,1,0,1,0,4,4246.1,545.7,1056.1,926.1,realtime,1.59,3.19,none,,,3.69,
es-ES_JT3,1l_es-ES_female-JT3/014.Activa la circulación externa.wav,fast_llm,es-ES,3.82,Activa la circulación externa,Activa la circulación externa.,0.0,0,0,0,0,4,4278.8,578.3,1088.8,1048.8,realtime,1.59,3.19,none,,,3.69,
es-ES_JT3,1r_es-ES_female-JT3/027.Inclina el respaldo hacia adelante un poco.wav,realtime,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,1273.6,69.1,909.4,909.4,realtime,1.08,3.56,none,1.08,3.56,,
es-ES_JT3,1r_es-ES_female-JT3/027.Inclina el respaldo hacia adelante un poco.wav,realtime_refine,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,1330.7,240.0,890.5,890.5,realtime,1.08,3.56,none,1.07,3.75,,
es-ES_JT3,1r_es-ES_female-JT3/027.Inclina el respaldo hacia adelante un poco.wav,fast_mai_1,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,4559.4,459.2,999.5,500.5,realtime,1.08,3.56,none,,,4.06,
es-ES_JT3,1r_es-ES_female-JT3/027.Inclina el respaldo hacia adelante un poco.wav,fast_llm,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,4573.9,473.6,1013.9,1023.9,realtime,1.08,3.56,none,,,4.06,
es-ES_JT3,1r_es-ES_female-JT3/027.Inclina el respaldo hacia adelante un poco.wav,fast_default,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,4702.8,602.8,1142.8,982.8,realtime,1.08,3.56,none,,,4.06,
es-ES_JT3,1r_es-ES_female-JT3/027.Inclina el respaldo hacia adelante un poco.wav,whisper_v3,es-ES,4.4,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,4702.3,602.1,1142.6,982.6,realtime,1.08,3.56,none,,,4.06,
es-ES_JT3,2l_es-ES_male-JT3/117.Configura la preferencia de ruta a priorizar autopistas.wav,realtime,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta a priorizar autopistas.,0.0,0,0,0,0,8,1295.0,-78.0,692.4,692.4,realtime,1.17,4.53,none,1.17,4.53,,
es-ES_JT3,2l_es-ES_male-JT3/117.Configura la preferencia de ruta a priorizar autopistas.wav,realtime_refine,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta al priorizar autopistas.,0.125,1,0,0,1,8,1338.8,346.1,1006.5,1006.5,realtime,1.17,4.53,none,1.16,4.64,,
es-ES_JT3,2l_es-ES_male-JT3/117.Configura la preferencia de ruta a priorizar autopistas.wav,fast_mai_1,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta a Priorizar autopistas.,0.0,0,0,0,0,8,5531.4,431.3,1001.5,501.5,realtime,1.17,4.53,none,,,5.03,
es-ES_JT3,2l_es-ES_male-JT3/117.Configura la preferencia de ruta a priorizar autopistas.wav,fast_llm,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta a priorizar autopistas.,0.0,0,0,0,0,8,5636.3,536.1,1106.4,1046.4,realtime,1.17,4.53,none,,,5.03,
es-ES_JT3,2l_es-ES_male-JT3/117.Configura la preferencia de ruta a priorizar autopistas.wav,fast_default,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta al priorizar autopistas.,0.125,1,0,0,1,8,5752.9,652.8,1223.0,1113.0,realtime,1.17,4.53,none,,,5.03,
es-ES_JT3,2l_es-ES_male-JT3/117.Configura la preferencia de ruta a priorizar autopistas.wav,whisper_v3,es-ES,5.25,Configura la preferencia de ruta a priorizar autopistas,Configura la preferencia de ruta al priorizar autopistas.,0.125,1,0,0,1,8,5862.6,762.7,1332.8,1222.8,realtime,1.17,4.53,none,,,5.03,
es-ES_JT3,2l_es-ES_female-JT3/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,realtime,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,1325.4,-230.7,619.6,619.6,realtime,1.27,4.15,none,1.27,4.15,,
es-ES_JT3,2l_es-ES_female-JT3/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,realtime_refine,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,1262.0,248.3,908.7,908.7,realtime,1.27,4.15,none,1.3,4.34,,
es-ES_JT3,2l_es-ES_female-JT3/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,fast_mai_1,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,5185.3,485.4,1035.5,535.5,realtime,1.27,4.15,none,,,4.65,
es-ES_JT3,2l_es-ES_female-JT3/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,fast_llm,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,5215.7,514.9,1065.7,1105.7,realtime,1.27,4.15,none,,,4.65,
es-ES_JT3,2l_es-ES_female-JT3/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,whisper_v3,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,5302.6,602.4,1152.7,1022.7,realtime,1.27,4.15,none,,,4.65,
es-ES_JT3,2l_es-ES_female-JT3/098.Cierra el Centro de Juegos en la pantalla del copiloto.wav,fast_default,es-ES,4.94,Cierra el Centro de Juegos en la pantalla del copiloto,Cierra el centro de juegos en la pantalla del copiloto.,0.0,0,0,0,0,10,5328.4,628.3,1178.4,1048.4,realtime,1.27,4.15,none,,,4.65,
es-ES_JT3,1r_es-ES_female-JT3/019.Activa la calefacción del asiento del conductor.wav,realtime,es-ES,4.48,Activa la calefacción del asiento del conductor,Cada calefacción del asiento del conductor.,0.2857,1,0,1,1,7,1535.4,-430.8,589.5,589.5,realtime,1.52,3.48,none,1.52,3.48,,
es-ES_JT3,1r_es-ES_female-JT3/019.Activa la calefacción del asiento del conductor.wav,realtime_refine,es-ES,4.48,Activa la calefacción del asiento del conductor,Activa la calefacción del asiento del conductor.,0.0,0,0,0,0,7,1993.7,254.2,1095.1,1095.1,realtime,1.52,3.48,none,1.06,3.66,,
es-ES_JT3,1r_es-ES_female-JT3/019.Activa la calefacción del asiento del conductor.wav,fast_llm,es-ES,4.48,Activa la calefacción del asiento del conductor,Activa la calefacción del asiento del conductor.,0.0,0,0,0,0,7,4488.3,487.9,1008.4,898.4,realtime,1.52,3.48,none,,,3.98,
es-ES_JT3,1r_es-ES_female-JT3/019.Activa la calefacción del asiento del conductor.wav,fast_mai_1,es-ES,4.48,Activa la calefacción del asiento del conductor,Ajusta la calefacción del asiento del conductor.,0.1429,1,0,0,1,7,4513.6,513.4,1033.6,533.6,realtime,1.52,3.48,none,,,3.98,
