dataset,sample_id,service,locale,duration_s,reference,hypothesis,wer,sentence_error,ins,del,sub,ref_len,first_latency_ms,lbl_ms,upl_ms,upl_self_ms,upl_anchor,speech_start_s,speech_end_s,boundary_fix_action,first_word_start_s,last_word_end_s,vad_truncated_s,error
nb-NO_JT4,1l_nb-NO_female-JT4/062.Slå på varsling for kollisjon bak.wav,fast_mai_1,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for kollisjon bak.,0.0,0,0,0,0,6,4369.3,368.9,939.3,439.3,realtime,1.04,3.43,none,,,3.93,
nb-NO_JT4,1l_nb-NO_female-JT4/062.Slå på varsling for kollisjon bak.wav,whisper_v3,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for kollisjonen bak.,0.1667,1,0,0,1,6,4603.8,603.4,1173.9,1163.9,realtime,1.04,3.43,none,,,3.93,
nb-NO_JT4,1l_nb-NO_female-JT4/062.Slå på varsling for kollisjon bak.wav,fast_default,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for kollisjonen bak.,0.1667,1,0,0,1,6,4650.2,649.9,1220.2,1210.2,realtime,1.04,3.43,none,,,3.93,
nb-NO_JT4,1l_nb-NO_male-JT4/042.Slå på smarte fjernlys.wav,realtime,nb-NO,3.65,Slå på smarte fjernlys,Slå fjernlys.,0.5,1,0,2,0,4,1056.8,71.1,891.4,891.4,realtime,1.14,2.88,none,1.14,2.88,,
nb-NO_JT4,1l_nb-NO_male-JT4/042.Slå på smarte fjernlys.wav,fast_mai_1,nb-NO,3.65,Slå på smarte fjernlys,"Slå på ""småk"" i anledningen.",0.75,1,1,0,2,4,3892.5,492.2,1012.6,512.6,realtime,1.14,2.88,none,,,3.38,
nb-NO_JT4,1l_nb-NO_male-JT4/042.Slå på smarte fjernlys.wav,fast_default,nb-NO,3.65,Slå på smarte fjernlys,Slå fjernlys.,0.5,1,0,2,0,4,3987.6,586.7,1107.6,1027.6,realtime,1.14,2.88,none,,,3.38,
nb-NO_JT4,1l_nb-NO_male-JT4/042.Slå på smarte fjernlys.wav,whisper_v3,nb-NO,3.65,Slå på smarte fjernlys,Slå fjernlys.,0.5,1,0,2,0,4,4027.7,627.6,1147.7,1067.7,realtime,1.14,2.88,none,,,3.38,
nb-NO_JT4,1r_nb-NO_female-JT4/148.Ignorer anrop.wav,realtime,nb-NO,3.2,Ignorer anrop,Etter anrop.,0.5,1,0,0,1,2,957.3,76.5,946.9,946.9,realtime,1.63,2.33,none,1.63,2.33,,
nb-NO_JT4,1r_nb-NO_female-JT4/148.Ignorer anrop.wav,fast_mai_1,nb-NO,3.2,Ignorer anrop,Vi deler andre opplevelser.,2.0,1,2,0,2,2,3382.9,482.8,1053.0,553.0,realtime,1.63,2.33,none,,,2.83,
nb-NO_JT4,1r_nb-NO_female-JT4/148.Ignorer anrop.wav,whisper_v3,nb-NO,3.2,Ignorer anrop,Anrop.,0.5,1,0,1,0,2,3475.2,574.9,1145.3,1155.3,realtime,1.63,2.33,none,,,2.83,
nb-NO_JT4,1r_nb-NO_female-JT4/148.Ignorer anrop.wav,fast_default,nb-NO,3.2,Ignorer anrop,Anrop.,0.5,1,0,1,0,2,3480.4,580.3,1150.6,1160.6,realtime,1.63,2.33,none,,,2.83,
nb-NO_JT4,1r_nb-NO_male-JT4/027.Kan du flytte seteryggen helt fremover.wav,realtime,nb-NO,4.24,Kan du flytte seteryggen helt fremover,Kan du flyttes?,0.6667,1,0,3,1,6,1056.6,-1431.3,889.0,889.0,realtime,1.14,1.51,trim_last,1.14,1.98,,
nb-NO_JT4,1r_nb-NO_male-JT4/027.Kan du flytte seteryggen helt fremover.wav,fast_mai_1,nb-NO,4.24,Kan du flytte seteryggen helt fremover,,1.0,1,0,6,0,6,2481.5,381.0,971.5,472.5,realtime,1.14,1.51,trim_last,,,2.01,
nb-NO_JT4,1r_nb-NO_male-JT4/027.Kan du flytte seteryggen helt fremover.wav,fast_default,nb-NO,4.24,Kan du flytte seteryggen helt fremover,Hva med faktisk?,1.0,1,0,3,3,6,2641.0,540.5,1131.0,641.0,realtime,1.14,1.51,trim_last,,,2.01,
nb-NO_JT4,1r_nb-NO_male-JT4/027.Kan du flytte seteryggen helt fremover.wav,whisper_v3,nb-NO,4.24,Kan du flytte seteryggen helt fremover,Hva med faktisk?,1.0,1,0,3,3,6,2636.7,537.7,1127.9,717.9,realtime,1.14,1.51,trim_last,,,2.01,
nb-NO_JT4,2r_nb-NO_female-JT4/135.Spill radio.wav,realtime,nb-NO,3.02,Spill radio,Spill radio.,0.0,0,0,0,0,2,1004.9,-123.7,856.9,856.9,realtime,1.08,2.12,none,1.08,2.12,,
nb-NO_JT4,2r_nb-NO_female-JT4/135.Spill radio.wav,fast_mai_1,nb-NO,3.02,Spill radio,Spill radio.,0.0,0,0,0,0,2,3134.7,434.3,1014.9,514.9,realtime,1.08,2.12,none,,,2.62,
nb-NO_JT4,2r_nb-NO_female-JT4/135.Spill radio.wav,whisper_v3,nb-NO,3.02,Spill radio,Spill radio.,0.0,0,0,0,0,2,3283.0,582.4,1163.0,1203.0,realtime,1.08,2.12,none,,,2.62,
nb-NO_JT4,2r_nb-NO_female-JT4/135.Spill radio.wav,fast_default,nb-NO,3.02,Spill radio,Spill radio.,0.0,0,0,0,0,2,3289.7,589.7,1169.8,1209.8,realtime,1.08,2.12,none,,,2.62,
nb-NO_JT4,1l_nb-NO_female-JT4/055.Ta et bilde.wav,realtime,nb-NO,2.83,Ta et bilde,Og et bilde.,0.3333,1,0,0,1,3,901.6,52.3,912.5,912.5,realtime,1.31,2.04,none,1.31,2.04,,
nb-NO_JT4,1l_nb-NO_female-JT4/055.Ta et bilde.wav,fast_mai_1,nb-NO,2.83,Ta et bilde,Og et bilde.,0.3333,1,0,0,1,3,3050.1,449.7,1010.2,510.2,realtime,1.31,2.04,none,,,2.54,
nb-NO_JT4,1l_nb-NO_female-JT4/055.Ta et bilde.wav,whisper_v3,nb-NO,2.83,Ta et bilde,Et bilde.,0.3333,1,0,1,0,3,3139.8,540.1,1100.5,1060.5,realtime,1.31,2.04,none,,,2.54,
nb-NO_JT4,1l_nb-NO_female-JT4/055.Ta et bilde.wav,fast_default,nb-NO,2.83,Ta et bilde,Et bilde.,0.3333,1,0,1,0,3,3111.8,511.6,1072.2,1032.2,realtime,1.31,2.04,none,,,2.54,
nb-NO_JT4,2r_nb-NO_male-JT4/100.Vis kart.wav,realtime,nb-NO,2.78,Vis kart,Vis kart.,0.0,0,0,0,0,2,1018.4,-45.6,854.9,854.9,realtime,1.17,1.9,none,1.17,1.9,,
nb-NO_JT4,2r_nb-NO_male-JT4/100.Vis kart.wav,fast_mai_1,nb-NO,2.78,Vis kart,Vis kart.,0.0,0,0,0,0,2,2829.1,428.9,929.1,429.1,realtime,1.17,1.9,none,,,2.4,
nb-NO_JT4,2r_nb-NO_male-JT4/100.Vis kart.wav,whisper_v3,nb-NO,2.78,Vis kart,Vis kart.,0.0,0,0,0,0,2,2970.4,570.4,1070.5,1050.5,realtime,1.17,1.9,none,,,2.4,
nb-NO_JT4,2r_nb-NO_male-JT4/100.Vis kart.wav,fast_default,nb-NO,2.78,Vis kart,Vis kart.,0.0,0,0,0,0,2,3015.8,615.4,1115.9,1095.9,realtime,1.17,1.9,none,,,2.4,
nb-NO_JT4,1r_nb-NO_female-JT4/108.gå til forrige side.wav,realtime,nb-NO,3.22,gå til forrige side,Gå til følgende side.,0.25,1,0,0,1,4,997.7,-43.6,857.2,857.2,realtime,1.09,2.4,none,1.09,2.4,,
nb-NO_JT4,1r_nb-NO_female-JT4/108.gå til forrige side.wav,fast_mai_1,nb-NO,3.22,gå til forrige side,Gå til følge side.,0.25,1,0,0,1,4,3318.8,418.7,918.8,418.8,realtime,1.09,2.4,none,,,2.9,
nb-NO_JT4,1r_nb-NO_female-JT4/108.gå til forrige side.wav,whisper_v3,nb-NO,3.22,gå til forrige side,Gå til 11 side.,0.25,1,0,0,1,4,3599.7,699.7,1200.2,960.2,realtime,1.09,2.4,none,,,2.9,
nb-NO_JT4,1r_nb-NO_female-JT4/108.gå til forrige side.wav,fast_default,nb-NO,3.22,gå til forrige side,Gå til 11 side.,0.25,1,0,0,1,4,3599.0,698.9,1199.3,959.3,realtime,1.09,2.4,none,,,2.9,
nb-NO_JT4,2l_nb-NO_male-JT4/110.Side fire.wav,realtime,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,988.5,266.0,936.3,936.3,realtime,1.1,2.23,none,1.1,2.23,,
nb-NO_JT4,2l_nb-NO_male-JT4/110.Side fire.wav,fast_mai_1,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,3233.4,433.1,1003.5,503.5,realtime,1.1,2.23,none,,,2.73,
nb-NO_JT4,2l_nb-NO_male-JT4/110.Side fire.wav,fast_default,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,3350.2,550.0,1120.2,1190.2,realtime,1.1,2.23,none,,,2.73,
nb-NO_JT4,2l_nb-NO_male-JT4/110.Side fire.wav,whisper_v3,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,3377.2,576.9,1147.2,1217.2,realtime,1.1,2.23,none,,,2.73,
nb-NO_JT4,1r_nb-NO_male-JT4/002.slå av klimaanlegget foran.wav,realtime,nb-NO,3.92,slå av klimaanlegget foran,Slå av klimaanlegget foran.,0.0,0,0,0,0,4,975.1,-24.6,905.6,905.6,realtime,1.22,3.07,none,1.22,3.07,,
nb-NO_JT4,1r_nb-NO_male-JT4/002.slå av klimaanlegget foran.wav,fast_default,nb-NO,3.92,slå av klimaanlegget foran,Slå av klimaanlegget foran.,0.0,0,0,0,0,4,4224.3,624.0,1154.3,1184.3,realtime,1.22,3.07,none,,,3.57,
nb-NO_JT4,1r_nb-NO_male-JT4/002.slå av klimaanlegget foran.wav,whisper_v3,nb-NO,3.92,slå av klimaanlegget foran,Slå av klimaanlegget foran.,0.0,0,0,0,0,4,4180.2,581.9,1111.9,1141.9,realtime,1.22,3.07,none,,,3.57,
nb-NO_JT4,1r_nb-NO_male-JT4/002.slå av klimaanlegget foran.wav,fast_mai_1,nb-NO,3.92,slå av klimaanlegget foran,Slå av klimaanlegget foran.,0.0,0,0,0,0,4,4211.1,610.7,1141.1,641.1,realtime,1.22,3.07,none,,,3.57,
nb-NO_JT4,2r_nb-NO_female-JT4/020.Øk temperaturen på førersetets setevarme litt.wav,realtime,nb-NO,4.72,Øk temperaturen på førersetets setevarme litt,Øk temperaturen på førersetet. Setevarme litt.,0.1667,1,0,0,1,6,919.7,-134.3,906.1,906.1,realtime,0.99,3.76,none,0.99,3.76,,
nb-NO_JT4,2r_nb-NO_female-JT4/020.Øk temperaturen på førersetets setevarme litt.wav,fast_mai_1,nb-NO,4.72,Øk temperaturen på førersetets setevarme litt,Øk temperaturen på førersetets setevarme litt.,0.0,0,0,0,0,6,4759.3,459.1,999.5,499.5,realtime,0.99,3.76,none,,,4.26,
nb-NO_JT4,2r_nb-NO_female-JT4/020.Øk temperaturen på førersetets setevarme litt.wav,fast_default,nb-NO,4.72,Øk temperaturen på førersetets setevarme litt,Øk temperaturen på førersetet. Setevarme litt.,0.1667,1,0,0,1,6,4947.6,647.1,1187.7,1107.7,realtime,0.99,3.76,none,,,4.26,
nb-NO_JT4,2r_nb-NO_female-JT4/020.Øk temperaturen på førersetets setevarme litt.wav,whisper_v3,nb-NO,4.72,Øk temperaturen på førersetets setevarme litt,Øk temperaturen på førersetet. Setevarme litt.,0.1667,1,0,0,1,6,4979.1,678.7,1219.2,1139.2,realtime,0.99,3.76,none,,,4.26,
nb-NO_JT4,1r_nb-NO_male-JT4/120.Legg til Starbucks som et veipunkt.wav,realtime,nb-NO,4.08,Legg til Starbucks som et veipunkt,,1.0,1,0,6,0,6,,,,,realtime,,,skip,,,,
nb-NO_JT4,1r_nb-NO_male-JT4/120.Legg til Starbucks som et veipunkt.wav,fast_mai_1,nb-NO,4.08,Legg til Starbucks som et veipunkt,,1.0,1,0,6,0,6,4570.3,469.9,490.4,490.4,self,,,skip,,,,
nb-NO_JT4,1r_nb-NO_male-JT4/120.Legg til Starbucks som et veipunkt.wav,fast_default,nb-NO,4.08,Legg til Starbucks som et veipunkt,Slikt.,1.0,1,0,5,1,6,4680.8,580.7,2201.0,2201.0,self,,,skip,,,,
nb-NO_JT4,1r_nb-NO_male-JT4/120.Legg til Starbucks som et veipunkt.wav,whisper_v3,nb-NO,4.08,Legg til Starbucks som et veipunkt,Slikt.,1.0,1,0,5,1,6,4723.2,623.2,1523.3,1523.3,self,,,skip,,,,
nb-NO_JT4,1l_nb-NO_female-JT4/014.Slå på ekstern sirkulasjon.wav,realtime,nb-NO,3.8,Slå på ekstern sirkulasjon,Slå på ekstern sirkulasjon.,0.0,0,0,0,0,4,1050.9,178.4,908.7,908.7,realtime,1.05,3.07,none,1.05,3.07,,
nb-NO_JT4,1l_nb-NO_female-JT4/014.Slå på ekstern sirkulasjon.wav,fast_mai_1,nb-NO,3.8,Slå på ekstern sirkulasjon,Slå på ekstern sirkulasjon.,0.0,0,0,0,0,4,4042.1,441.9,972.2,472.2,realtime,1.05,3.07,none,,,3.57,
nb-NO_JT4,1l_nb-NO_female-JT4/014.Slå på ekstern sirkulasjon.wav,whisper_v3,nb-NO,3.8,Slå på ekstern sirkulasjon,Slå på ekstern sirkulasjon.,0.0,0,0,0,0,4,4203.2,602.8,1133.3,1083.3,realtime,1.05,3.07,none,,,3.57,
nb-NO_JT4,1l_nb-NO_female-JT4/014.Slå på ekstern sirkulasjon.wav,fast_default,nb-NO,3.8,Slå på ekstern sirkulasjon,Slå på ekstern sirkulasjon.,0.0,0,0,0,0,4,4212.6,612.2,1142.6,1092.6,realtime,1.05,3.07,none,,,3.57,
nb-NO_JT4,1r_nb-NO_female-JT4/027.Kan du flytte seteryggen helt fremover.wav,realtime,nb-NO,4.29,Kan du flytte seteryggen helt fremover,Kan.,0.8333,1,0,5,0,6,1592.6,-564.6,2145.6,2145.6,realtime,,,skip,1.1,1.59,,
nb-NO_JT4,1r_nb-NO_female-JT4/027.Kan du flytte seteryggen helt fremover.wav,fast_mai_1,nb-NO,4.29,Kan du flytte seteryggen helt fremover,,1.0,1,0,6,0,6,4777.5,477.0,487.6,487.6,self,,,skip,,,,
nb-NO_JT4,1r_nb-NO_female-JT4/027.Kan du flytte seteryggen helt fremover.wav,fast_default,nb-NO,4.29,Kan du flytte seteryggen helt fremover,Han besettes at det blir til et kjenner.,1.3333,1,2,0,6,6,4860.2,559.7,1420.3,1420.3,self,,,skip,,,,
nb-NO_JT4,1r_nb-NO_female-JT4/027.Kan du flytte seteryggen helt fremover.wav,whisper_v3,nb-NO,4.29,Kan du flytte seteryggen helt fremover,Han besettes at det blir til et kjenner.,1.3333,1,2,0,6,6,4949.2,650.8,1511.0,1511.0,self,,,skip,,,,
nb-NO_JT4,2l_nb-NO_male-JT4/116.Bytt til raskeste rute.wav,realtime,nb-NO,3.48,Bytt til raskeste rute,Snitt til raskeste rute.,0.25,1,0,0,1,4,1061.3,-20.5,909.7,909.7,realtime,1.14,2.57,none,1.14,2.57,,
nb-NO_JT4,2l_nb-NO_male-JT4/116.Bytt til raskeste rute.wav,fast_mai_1,nb-NO,3.48,Bytt til raskeste rute,Flytt til raskeste rute.,0.25,1,0,0,1,4,3552.3,451.9,982.4,482.4,realtime,1.14,2.57,none,,,3.07,
nb-NO_JT4,2l_nb-NO_male-JT4/116.Bytt til raskeste rute.wav,fast_default,nb-NO,3.48,Bytt til raskeste rute,Litt til raskeste rute.,0.25,1,0,0,1,4,3710.7,610.2,1140.8,1070.8,realtime,1.14,2.57,none,,,3.07,
nb-NO_JT4,2l_nb-NO_male-JT4/116.Bytt til raskeste rute.wav,whisper_v3,nb-NO,3.48,Bytt til raskeste rute,Litt til raskeste rute.,0.25,1,0,0,1,4,3712.5,612.0,1142.6,1072.6,realtime,1.14,2.57,none,,,3.07,
nb-NO_JT4,2l_nb-NO_female-JT4/097.Avslutt scenariomodus på passasjersiden.wav,realtime,nb-NO,4.43,Avslutt scenariomodus på passasjersiden,Avslutt scenario modus på passasjersiden.,0.0,0,0,0,0,4,1492.1,-33.0,887.3,887.3,realtime,0.99,3.58,none,0.99,3.58,,
nb-NO_JT4,2l_nb-NO_female-JT4/097.Avslutt scenariomodus på passasjersiden.wav,fast_mai_1,nb-NO,4.43,Avslutt scenariomodus på passasjersiden,Avslutt scenariomodus på passasjersiden.,0.0,0,0,0,0,4,4581.5,481.5,1001.6,501.6,realtime,0.99,3.58,none,,,4.08,
nb-NO_JT4,2l_nb-NO_female-JT4/097.Avslutt scenariomodus på passasjersiden.wav,whisper_v3,nb-NO,4.43,Avslutt scenariomodus på passasjersiden,Avslutt scenario mudus på passasjersiden.,0.5,1,1,0,1,4,4786.5,686.2,1206.6,1266.6,realtime,0.99,3.58,none,,,4.08,
nb-NO_JT4,2l_nb-NO_female-JT4/097.Avslutt scenariomodus på passasjersiden.wav,fast_default,nb-NO,4.43,Avslutt scenariomodus på passasjersiden,Avslutt scenario mudus på passasjersiden.,0.5,1,1,0,1,4,4779.7,679.2,1199.7,1259.7,realtime,0.99,3.58,none,,,4.08,
nb-NO_JT4,1r_nb-NO_female-JT4/141.Slå av bluetooth-musikk.wav,realtime,nb-NO,3.54,Slå av bluetooth-musikk,Slå av.,0.5,1,0,2,0,4,1074.4,-245.6,1204.8,1204.8,realtime,1.15,2.15,none,1.15,2.15,,
nb-NO_JT4,1r_nb-NO_female-JT4/141.Slå av bluetooth-musikk.wav,fast_mai_1,nb-NO,3.54,Slå av bluetooth-musikk,,1.0,1,0,4,0,4,3178.2,477.9,1028.2,528.2,realtime,1.15,2.15,none,,,2.65,
nb-NO_JT4,1r_nb-NO_female-JT4/141.Slå av bluetooth-musikk.wav,fast_default,nb-NO,3.54,Slå av bluetooth-musikk,Tlod.,1.0,1,0,3,1,4,3269.2,569.1,1119.4,1349.4,realtime,1.15,2.15,none,,,2.65,
nb-NO_JT4,1r_nb-NO_female-JT4/141.Slå av bluetooth-musikk.wav,whisper_v3,nb-NO,3.54,Slå av bluetooth-musikk,Tlod.,1.0,1,0,3,1,4,3273.2,573.1,1123.3,1353.3,realtime,1.15,2.15,none,,,2.65,
nb-NO_JT4,1r_nb-NO_female-JT4/019.Aktiver setevarme for førersetet.wav,realtime,nb-NO,4.25,Aktiver setevarme for førersetet,Takk.,1.0,1,0,3,1,4,942.9,-1157.8,1732.5,1732.5,realtime,,,skip,1.17,1.41,,
nb-NO_JT4,1r_nb-NO_female-JT4/019.Aktiver setevarme for førersetet.wav,fast_mai_1,nb-NO,4.25,Aktiver setevarme for førersetet,,1.0,1,0,4,0,4,4756.8,456.6,506.9,506.9,self,,,skip,,,,
nb-NO_JT4,1r_nb-NO_female-JT4/019.Aktiver setevarme for førersetet.wav,whisper_v3,nb-NO,4.25,Aktiver setevarme for førersetet,,1.0,1,0,4,0,4,4861.5,561.4,,,,,,skip,,,,
nb-NO_JT4,1r_nb-NO_female-JT4/019.Aktiver setevarme for førersetet.wav,fast_default,nb-NO,4.25,Aktiver setevarme for førersetet,,1.0,1,0,4,0,4,4850.5,550.3,,,,,,skip,,,,
nb-NO_JT4,2l_nb-NO_female-JT4/090.slå av kamera.wav,realtime,nb-NO,3.09,slå av kamera,Slå av kamera.,0.0,0,0,0,0,3,957.5,-29.6,850.8,850.8,realtime,0.92,2.22,none,0.92,2.22,,
nb-NO_JT4,2l_nb-NO_female-JT4/090.slå av kamera.wav,fast_mai_1,nb-NO,3.09,slå av kamera,Slå av kamera.,0.0,0,0,0,0,3,3266.8,466.3,1046.8,546.8,realtime,0.92,2.22,none,,,2.72,
nb-NO_JT4,2l_nb-NO_female-JT4/090.slå av kamera.wav,fast_default,nb-NO,3.09,slå av kamera,Slå av kamera.,0.0,0,0,0,0,3,3386.1,585.9,1166.2,1146.2,realtime,0.92,2.22,none,,,2.72,
nb-NO_JT4,2l_nb-NO_female-JT4/090.slå av kamera.wav,whisper_v3,nb-NO,3.09,slå av kamera,Slå av kamera.,0.0,0,0,0,0,3,3393.5,593.1,1173.5,3382.5,realtime,0.92,2.22,none,,,2.72,
nb-NO_JT4,2l_nb-NO_male-JT4/115.Velg korteste avstand.wav,realtime,nb-NO,3.59,Velg korteste avstand,Vel korteste avstand.,0.3333,1,0,0,1,3,962.0,-130.6,849.6,849.6,realtime,1.14,2.62,none,1.14,2.62,,
nb-NO_JT4,2l_nb-NO_male-JT4/115.Velg korteste avstand.wav,fast_mai_1,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,3730.6,530.2,1110.7,610.7,realtime,1.14,2.62,none,,,3.12,
nb-NO_JT4,2l_nb-NO_male-JT4/115.Velg korteste avstand.wav,fast_default,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,3800.4,599.9,1180.5,1080.5,realtime,1.14,2.62,none,,,3.12,
nb-NO_JT4,2l_nb-NO_male-JT4/115.Velg korteste avstand.wav,whisper_v3,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,3764.4,563.6,1144.5,1044.5,realtime,1.14,2.62,none,,,3.12,
nb-NO_DT1,1l_nb-NO_male-DT1/079.Juster ringetonevolum til 5 nivåer.wav,fast_mai_1.5,nb-NO,4.44,Juster ringetonevolum til 5 nivåer,Juster ringetonevolum til fem nivåer.,0.2,1,0,0,1,5,5440.3,939.8,1000.3,1000.3,self,,,,,,,
nb-NO_DT1,1l_nb-NO_female-DT1/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_mai_1.5,nb-NO,5.72,Aktiver automatisk opplåsing av dørene når bilen er parkert,Aktiver automatisk opplåsing av dørene når bilen er parkert.,0.0,0,0,0,0,9,6800.0,999.6,1080.1,1080.1,self,,,,,,,
nb-NO_DT1,1r_nb-NO_male-DT1/114.Endre ruteinnstilling til intelligent anbefaling.wav,fast_mai_1.5,nb-NO,4.69,Endre ruteinnstilling til intelligent anbefaling,"Hadde det ikke vært, så ville ikke de ha vært i fengsel.",2.4,1,7,0,5,5,5706.1,1005.9,1016.3,1016.3,self,,,,,,,
nb-NO_DT1,1r_nb-NO_male-DT1/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_mai_1.5,nb-NO,5.13,Aktiver automatisk opplåsing av dørene når bilen er parkert,Aktiver automatisk oppreising av dørene når bilen er parkert.,0.1111,1,0,0,1,9,6152.3,952.4,1022.5,1022.5,self,,,,,,,
nb-NO_DT1,1r_nb-NO_male-DT1/008.Synkroniser temperaturer.wav,fast_mai_1.5,nb-NO,3.7,Synkroniser temperaturer,"Som kom i sted, og til...",3.0,1,4,0,2,2,4609.8,909.3,909.9,909.9,self,,,,,,,
nb-NO_DT1,1l_nb-NO_male-DT1/136.Spill av 100 7 FM.wav,fast_mai_1.5,nb-NO,3.68,Spill av 100 7 FM,Spill av 107 FM.,0.4,1,0,1,1,5,4615.2,915.2,935.4,935.4,self,,,,,,,
nb-NO_DT1,1l_nb-NO_male-DT1/060.Slå på automatisk parkering.wav,fast_mai_1.5,nb-NO,3.85,Slå på automatisk parkering,Slå på automatisk parkering.,0.0,0,0,0,0,4,4813.8,913.6,964.0,964.0,self,,,,,,,
nb-NO_DT1,2r_nb-NO_male-DT1/067.Jeg vil åpne systeminnstillingene.wav,fast_mai_1.5,nb-NO,4.02,Jeg vil åpne systeminnstillingene,,1.0,1,0,4,0,4,5029.3,928.8,1010.3,1010.3,self,,,,,,,
nb-NO_DT1,1l_nb-NO_male-DT1/029.Åpne seteinntillingssiden.wav,fast_mai_1.5,nb-NO,3.68,Åpne seteinntillingssiden,Åpne setet til eksiden.,1.5,1,2,0,1,2,4639.3,939.0,959.4,959.4,self,,,,,,,
nb-NO_DT1,2l_nb-NO_male-DT1/115.Velg korteste avstand.wav,fast_mai_1.5,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,4762.2,1161.9,1172.3,1172.3,self,,,,,,,
nb-NO_DT1,1l_nb-NO_female-DT1/066.Åpne visningen for energiforbrukskurven.wav,fast_mai_1.5,nb-NO,4.32,Åpne visningen for energiforbrukskurven,Åpne visningen for energiforbrukskvenden.,0.25,1,0,0,1,4,5385.6,985.2,1065.8,1065.8,self,,,,,,,
nb-NO_DT1,1l_nb-NO_female-DT1/062.Slå på varsling for kollisjon bak.wav,fast_mai_1.5,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling på en posisjon bak.,0.5,1,1,0,2,6,5308.4,1108.1,1108.5,1108.5,self,,,,,,,
nb-NO_DT1,1l_nb-NO_male-DT1/042.Slå på smarte fjernlys.wav,fast_mai_1.5,nb-NO,3.65,Slå på smarte fjernlys,Slå på smarte fjernlys.,0.0,0,0,0,0,4,4733.3,1033.3,1083.5,1083.5,self,,,,,,,
nb-NO_DT1,1r_nb-NO_female-DT1/148.Ignorer anrop.wav,fast_mai_1.5,nb-NO,3.2,Ignorer anrop,Det gjelder anrop.,1.0,1,1,0,1,2,4123.2,923.1,923.4,923.4,self,,,,,,,
nb-NO_DT1,1r_nb-NO_male-DT1/027.Kan du flytte seteryggen helt fremover.wav,fast_mai_1.5,nb-NO,4.24,Kan du flytte seteryggen helt fremover,"Kan du slutte med seteryggen, og jeg spør.",0.8333,1,2,0,3,6,5222.1,921.8,982.1,982.1,self,,,,,,,
nb-NO_DT1,2r_nb-NO_female-DT1/135.Spill radio.wav,fast_mai_1.5,nb-NO,3.02,Spill radio,Spill radio.,0.0,0,0,0,0,2,4002.8,902.7,982.9,982.9,self,,,,,,,
nb-NO_DT1,1l_nb-NO_female-DT1/055.Ta et bilde.wav,fast_mai_1.5,nb-NO,2.83,Ta et bilde,Ta et bilde.,0.0,0,0,0,0,3,3819.6,919.5,989.8,989.8,self,,,,,,,
nb-NO_DT1,2r_nb-NO_male-DT1/100.Vis kart.wav,fast_mai_1.5,nb-NO,2.78,Vis kart,Spansk.,1.0,1,0,1,1,2,3836.6,1036.5,1057.7,1057.7,self,,,,,,,
nb-NO_DT1,1r_nb-NO_female-DT1/108.gå til forrige side.wav,fast_mai_1.5,nb-NO,3.22,gå til forrige side,Gå til fornyelsen da.,0.5,1,0,0,2,4,4252.8,952.6,1032.9,1032.9,self,,,,,,,
nb-NO_DT1,2l_nb-NO_male-DT1/110.Side fire.wav,fast_mai_1.5,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,3850.7,950.6,950.8,950.8,self,,,,,,,
nb-NO_DT1,1r_nb-NO_male-DT1/002.slå av klimaanlegget foran.wav,fast_mai_1.5,nb-NO,3.92,slå av klimaanlegget foran,Slå av klima- og anlegget foran.,0.75,1,2,0,1,4,4928.6,928.5,1008.6,1008.6,self,,,,,,,
nb-NO_DT1,2r_nb-NO_female-DT1/020.Øk temperaturen på førersetets setevarme litt.wav,fast_mai_1.5,nb-NO,4.72,Øk temperaturen på førersetets setevarme litt,Øk temperaturen på førersøtets setevarme litt.,0.1667,1,0,0,1,6,5761.6,961.1,1041.7,1041.7,self,,,,,,,
nb-NO_DT1,1r_nb-NO_male-DT1/120.Legg til Starbucks som et veipunkt.wav,fast_mai_1.5,nb-NO,4.08,Legg til Starbucks som et veipunkt,Lett til Starbucks som et veipunkt.,0.1667,1,0,0,1,6,5054.9,954.5,974.9,974.9,self,,,,,,,
nb-NO_DT1,1l_nb-NO_female-DT1/014.Slå på ekstern sirkulasjon.wav,fast_mai_1.5,nb-NO,3.8,Slå på ekstern sirkulasjon,Slå på ekstern sikt eller så.,0.75,1,2,0,1,4,4888.6,1088.4,1088.8,1088.8,self,,,,,,,
